entity_id,registration_id,full_address,zip_code,Latitude,Longitude
BA-1710702-2024,2124706-DCWP,184 BOWERY NEW YORK NY 10012 (Manhattan),10012,40.7207,-73.993903
BA-1701984-2024,2124707-DCWP,421 BRIGHTON BEACH AVE BROOKLYN NY 11235 (Brooklyn),11235,40.57728,-73.963012
BA-1711153-2024,2124708-DCWP,712 PARKSIDE AVE BROOKLYN NY 11226 (Brooklyn),11226,40.6563,-73.949442
BA-1708910-2024,2124712-2-DCWP,201 2ND AVE NEW YORK NY 10003 (Manhattan),10003,40.7314,-73.985643
BA-1708910-2024,2124713-2-DCWP,201 2ND AVE NEW YORK NY 10003 (Manhattan),10003,40.7314,-73.985643
BA-1709283-2024,2124715-DCWP,466 6TH AVE NEW YORK NY 10011 (Manhattan),10011,40.73557,-73.998131
BA-1707430-2024,2124717-DCWP,55 W 47TH ST APT 12B NEW YORK NY 10036 (Manhattan),10036,40.7574,-73.980292
BA-1707636-2024,2124720-DCWP,577 MIDLAND AVE STATEN ISLAND NY 10306 (Staten Island),10306,40.57229,-74.093056
BA-1672413-2023,2124722-DCWP,3715 31ST AVE ASTORIA NY 11103 (Queens),11103,40.76199,-73.91848
BA-1708821-2024,2124728-DCWP,554 W 174TH ST NEW YORK NY 10033 (Manhattan),10033,40.84436,-73.936045
BA-1711260-2024,2124729-DCWP,4252 UNION ST APT 312 FLUSHING NY 11355 (Queens),11355,40.75692,-73.82432
BA-1707462-2024,2124730-2-DCWP,170 COURT ST BROOKLYN NY 11201 (Brooklyn),11201,40.68807,-73.99316
BA-1711186-2024,2124732-DCWP,19101 JAMAICA AVE JAMAICA NY 11423 (Queens),11423,40.71256,-73.768588
BA-1563436-2022,2124733-DCWP,14726 3RD AVE WHITESTONE NY 11357 (Queens),11357,40.79645,-73.822172
BA-1711343-2024,2124739-DCWP,300 W 145TH ST NEW YORK NY 10039 (Manhattan),10039,40.82289,-73.942071
BA-1702476-2024,2124741-DCWP,1237 AVENUE U BROOKLYN NY 11229 (Brooklyn),11229,40.59856,-73.958956
BA-1709203-2024,2124744-DCWP,5023 69TH PL WOODSIDE NY 11377 (Queens),11377,40.73631,-73.895053
BA-1702046-2024,2124746-DCWP,2746 NOSTRAND AVE BROOKLYN NY 11210 (Brooklyn),11210,40.61772,-73.945174
BA-1310737-2022,2124749-DCWP,12408 LIBERTY AVE S RICHMOND HL NY 11419 (Queens),11419,40.68785,-73.819988
BA-1679714-2023,2124750-DCWP,1541B MYRTLE AVE APT 1B BROOKLYN NY 11237 (Brooklyn),11237,40.69929,-73.913825
BA-1692373-2024,2124751-DCWP,2150 BATH AVE APT 1 BROOKLYN NY 11214 (Brooklyn),11214,40.59897,-73.997965
BA-1709961-2024,2124752-2-DCWP,301 E 4TH ST NEW YORK NY 10009 (Manhattan),10009,40.72225,-73.980093
BA-1706901-2024,2124753-2-DCWP,96 PAGE AVE STATEN ISLAND NY 10309 (Staten Island),10309,40.5219,-74.235025
BA-1691964-2024,2124754-DCWP,8523 18TH AVE  1ST FL. BROOKLYN NY 11214 (Brooklyn),11214,40.60764,-74.002154
BA-1694392-2024,2124755-2-DCWP,80 E 116TH ST NEW YORK NY 10029 (Manhattan),10029,40.79959,-73.943919
BA-1699275-2024,2124758-DCWP,8619 NORTHERN BLVD FLUSHING NY 11372 (Queens),11372,40.75599,-73.881392
BA-1710031-2024,2124760-DCWP,3031 BRIGHTON 14TH ST APT 3C BROOKLYN NY 11235 (Brooklyn),11235,40.57885,-73.95526
BA-1110349-2022,2124762-DCWP,121 AVENUE S BROOKLYN NY 11223 (Brooklyn),11223,40.60086,-73.981101
BA-1711557-2024,2124763-DCWP,1939 W FARMS RD BRONX NY 10460 (Bronx),10460,40.83916,-73.880594
BA-1710377-2024,2124764-DCWP,163 KINGSTON AVE APT B BROOKLYN NY 11213 (Brooklyn),11213,40.67433,-73.941721
BA-1710678-2024,2124766-DCWP,7705 NEW UTRECHT AVE BROOKLYN NY 11214 (Brooklyn),11214,40.61403,-74.000425
BA-1711480-2024,2124767-DCWP,3081 BRIGHTON 1ST ST BROOKLYN NY 11235 (Brooklyn),11235,40.57662,-73.967109
BA-1711610-2024,2124769-DCWP,402 BRIGHTON BEACH AVE BROOKLYN NY 11235 (Brooklyn),11235,40.57724,-73.963123
BA-1709768-2024,2124771-DCWP,20 BENTLEY LN STATEN ISLAND NY 10307 (Staten Island),10307,40.50968,-74.248001
BA-1535486-2022,2124772-DCWP,2166 MATTHEWS AVE APT 6G BRONX NY 10462 (Bronx),10462,40.85571,-73.86288
BA-1711476-2024,2124774-DCWP,1761 VICTORY BLVD STATEN ISLAND NY 10314 (Staten Island),10314,40.61311,-74.122287
BA-1711319-2024,2124775-DCWP,139 SAINT NICHOLAS AVE BROOKLYN NY 11237 (Brooklyn),11237,40.70509,-73.917507
BA-1710234-2024,2124776-DCWP,7412 METROPOLITAN AVE MIDDLE VILLAGE NY 11379 (Queens),11379,40.71284,-73.878154
BA-1529037-2022,2124777-DCWP,8901 ROOSEVELT AVE JACKSON HEIGHTS NY 11372 (Queens),11372,40.74833,-73.877342
BA-1711424-2024,2124779-DCWP,21025 JAMAICA AVE QUEENS VILLAGE NY 11428 (Queens),11428,40.71497,-73.750092
BA-1710431-2024,2124782-DCWP,11528 227TH ST JAMAICA NY 11411 (Queens),11411,40.69753,-73.731798
BA-1647941-2023,2124783-DCWP,9619 GLENWOOD RD BROOKLYN NY 11236 (Brooklyn),11236,40.64477,-73.902894
BA-1711660-2024,2124789-DCWP,6415 ROOSEVELT AVE WOODSIDE NY 11377 (Queens),11377,40.74598,-73.899798
BA-1711663-2024,2124790-DCWP,5734 MYRTLE AVE FLUSHING NY 11385 (Queens),11385,40.70048,-73.902308
BA-1691350-2024,2124792-DCWP,150 NASSAU ST NEW YORK NY 10038 (Manhattan),10038,40.71154,-74.006027
BA-1711714-2024,2124794-DCWP,101 CLINTON ST BROOKLYN NY 11201 (Brooklyn),11201,40.69315,-73.992947
BA-1703502-2024,2124795-DCWP,230 W 131ST ST APT 5E NEW YORK NY 10027 (Manhattan),10027,40.81323,-73.946747
BA-1568899-2023,2124797-DCWP,8233 BROADWAY ELMHURST NY 11373 (Queens),11373,40.74228,-73.881702
BA-1711647-2024,2124798-DCWP,76 11TH AVE NEW YORK NY 10011 (Manhattan),10011,40.74518,-74.008236
BA-1711638-2024,2124800-DCWP,2272 2ND AVE NEW YORK NY 10035 (Manhattan),10035,40.79742,-73.937459
BA-1711241-2024,2124801-DCWP,4524 VERNON BLVD LONG ISLAND CITY NY 11101 (Queens),11101,40.74767,-73.952455
BA-1711576-2024,2124802-DCWP,75 DUPONT ST BROOKLYN NY 11222 (Brooklyn),11222,40.7357,-73.957082
BA-1705762-2024,2124803-DCWP,14118 78TH AVE APT 1F FLUSHING NY 11367 (Queens),11367,40.71953,-73.819949
BA-1709325-2024,2124807-DCWP,24 STATE STREET NEW YORK NY 10004 (Manhattan),10004,40.70353,-74.014387
BA-1711038-2024,2124809-DCWP,2370 BROOKLYN QUEENS EXPY W ASTORIA NY 11103 (Queens),11103,40.7661,-73.90398
BA-1708890-2024,2124812-DCWP,5753 AMBOY RD STATEN ISLAND NY 10309 (Staten Island),10309,40.52758,-74.20025
BA-1710154-2024,2124817-DCWP,577 E 187TH ST BRONX NY 10458 (Bronx),10458,40.85594,-73.888281
BA-1387182-2022,2124819-DCWP,298 IRVING AVE APT 1 BROOKLYN NY 11237 (Brooklyn),11237,40.69904,-73.914431
BA-1708105-2024,2124820-DCWP,9202 107TH ST RICHMOND HILL NY 11418 (Queens),11418,40.69223,-73.839214
BA-1711659-2024,2124821-DCWP,2254 86TH ST BROOKLYN NY 11214 (Brooklyn),11214,40.6011,-73.992452
BA-1707884-2024,2124823-DCWP,8730 JUSTICE AVE APT 6G ELMHURST NY 11373 (Queens),11373,40.73718,-73.875616
BA-1709770-2024,2124824-DCWP,1220 UTICA AVE BROOKLYN NY 11203 (Brooklyn),11203,40.64299,-73.929457
BA-1711757-2024,2124827-DCWP,8786 PARSONS BLVD JAMAICA NY 11432 (Queens),11432,40.7071,-73.802446
BA-1711758-2024,2124828-DCWP,1037 NOSTRAND AVE BROOKLYN NY 11225 (Brooklyn),11225,40.66291,-73.950861
BA-1711759-2024,2124829-DCWP,2948 FULTON ST BROOKLYN NY 11207 (Brooklyn),11207,40.67951,-73.886003
BA-1711761-2024,2124830-DCWP,3358 FULTON ST BROOKLYN NY 11208 (Brooklyn),11208,40.68378,-73.87171
BA-1711763-2024,2124831-DCWP,1057 LIBERTY AVE BROOKLYN NY 11208 (Brooklyn),11208,40.67826,-73.870224
BA-1711785-2024,2124832-DCWP,9605 SPRINGFIELD BLVD QUEENS VILLAGE NY 11429 (Queens),11429,40.71833,-73.735282
BA-1711829-2024,2124833-DCWP,278 GRAND ST NEW YORK NY 10002 (Manhattan),10002,40.71781,-73.992688
BA-1711754-2024,2124836-DCWP,14819 JAMAICA AVE JAMAICA NY 11435 (Queens),11435,40.70181,-73.806173
BA-1711755-2024,2124837-DCWP,8764 SUTPHIN BLVD JAMAICA NY 11435 (Queens),11435,40.7052,-73.809445
BA-1707130-2024,2124839-DCWP,13414 97TH AVE APT 2 SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.69474,-73.814044
BA-1208442-2022,2124843-DCWP,5932 MYRTLE AVE RIDGEWOOD NY 11385 (Queens),11385,40.70051,-73.898633
BA-1103726-2022,2124844-DCWP,251 SCHENECTADY AVE BROOKLYN NY 11213 (Brooklyn),11213,40.67009,-73.933768
BA-1706182-2024,2124846-DCWP,10856 70TH AVE FOREST HILLS NY 11375 (Queens),11375,40.72309,-73.844053
BA-1710433-2024,2124847-DCWP,1459 66TH ST BROOKLYN NY 11219 (Brooklyn),11219,40.62337,-73.998808
BA-1700352-2024,2124848-DCWP,204-19 23 AVENUE BAYSIDE NY 11360 (Queens),11360,40.76744,-73.920625
BA-1693850-2024,2124849-DCWP,1634 PUTNAM AVE FLUSHING NY 11385 (Queens),11385,40.69906,-73.907947
BA-1709870-2024,2124851-DCWP,3000 BRIGHTON 12TH ST APT C11 BROOKLYN NY 11235 (Brooklyn),11235,40.57963,-73.956847
BA-1704063-2024,2124854-DCWP,8006 ROOSEVELT AVE JACKSON HEIGHTS NY 11372 (Queens),11372,40.74745,-73.885608
BA-1705566-2024,2124858-DCWP,225 W 29TH ST NEW YORK NY 10001 (Manhattan),10001,40.74825,-73.993814
BA-1709290-2024,2124860-DCWP,1132 38TH ST BROOKLYN NY 11218 (Brooklyn),11218,40.64323,-73.989114
BA-1704028-2024,2124861-DCWP,4612 3RD AVE BRONX NY 10458 (Bronx),10458,40.85612,-73.890887
BA-1430293-2022,2124863-DCWP,9602 NORTHERN BLVD CORONA NY 11368 (Queens),11368,40.75695,-73.872071
BA-1412267-2022,2124866-DCWP,918 QUENTIN RD BROOKLYN NY 11223 (Brooklyn),11223,40.60768,-73.963308
BA-1712158-2024,2124867-DCWP,819 FOREST AVE STATEN ISLAND NY 10310 (Staten Island),10310,40.62894,-74.116757
BA-1711801-2024,2124870-DCWP,15408 NORTHERN BLVD FLUSHING NY 11354 (Queens),11354,40.76465,-73.810853
BA-1706104-2024,2124872-DCWP,7735 164TH ST APT 3A FRESH MEADOWS NY 11366 (Queens),11366,40.72348,-73.804714
BA-1711239-2024,2124873-DCWP,3313 FRANCIS LEWIS BLVD FLUSHING NY 11358 (Queens),11358,40.76707,-73.790304
BA-1711638-2024,2124876-DCWP,2272 2ND AVE NEW YORK NY 10035 (Manhattan),10035,40.79742,-73.937459
BA-1711302-2024,2124878-DCWP,8740 165TH ST APT 5U JAMAICA NY 11432 (Queens),11432,40.70948,-73.797988
BA-1710281-2024,2124879-DCWP,2250 E 4TH ST APT 2D BROOKLYN NY 11223 (Brooklyn),11223,40.59523,-73.967344
BA-1703418-2024,2124883-DCWP,24925 145TH AVE ROSEDALE NY 11422 (Queens),11422,40.65864,-73.737353
BA-1711651-2024,2124884-DCWP,1458 ROCKAWAY PKWY BROOKLYN NY 11236 (Brooklyn),11236,40.64467,-73.901813
BA-1710228-2024,2124885-DCWP,117 E 57TH ST APT 50D NEW YORK NY 10022 (Manhattan),10022,40.76127,-73.969938
BA-1710067-2024,2124887-DCWP,1228 FULTON ST BROOKLYN NY 11216 (Brooklyn),11216,40.68048,-73.951331
BA-1707382-2024,2124889-DCWP,1115 E 214TH ST BRONX NY 10469 (Bronx),10469,40.87664,-73.853478
BA-1682182-2024,2124891-DCWP,1439 OCEAN AVE BROOKLYN NY 11230 (Brooklyn),11230,40.62701,-73.956626
BA-1291002-2022,2124893-DCWP,802 LEXINGTON AVENUE NEW YORK NY 10065 (Manhattan),10065,40.76402,-73.966893
BA-1710745-2024,2124894-DCWP,53 2ND AVE NEW YORK NY 10003 (Manhattan),10003,40.72568,-73.989811
BA-1597171-2023,2124898-DCWP,7316A ROOSEVELT AVE JACKSON HTS NY 11372 (Queens),11372,40.74676,-73.892171
BA-1707967-2024,2124901-DCWP,1938 WILLIAMSBRIDGE RD BRONX NY 10461 (Bronx),10461,40.85308,-73.853523
BA-1702532-2024,2124902-DCWP,3072 CROPSEY AVE BROOKLYN NY 11224 (Brooklyn),11224,40.58027,-73.985589
BA-1710421-2024,2124904-DCWP,1441 WESTCHESTER AVE BRONX NY 10472 (Bronx),10472,40.82834,-73.882409
BA-1703723-2024,2124905-DCWP,549 63RD ST BROOKLYN NY 11220 (Brooklyn),11220,40.63713,-74.016848
BA-1707220-2024,2124907-DCWP,207 MORNINGSTAR RD STATEN ISLAND NY 10303 (Staten Island),10303,40.63255,-74.133585
BA-1696010-2024,2124909-DCWP,1507 40TH ST BROOKLYN NY 11218 (Brooklyn),11218,40.63716,-73.982035
BA-1694992-2024,2124918-DCWP,311 CHERRY ST DOUGLASTON NY 11363 (Queens),11363,40.77124,-73.746913
BA-1709681-2024,2124921-DCWP,2120 65TH ST BROOKLYN NY 11204 (Brooklyn),11204,40.61484,-73.983143
BA-1703222-2024,2124922-DCWP,10953 109TH ST SOUTH OZONE PARK NY 11420 (Queens),11420,40.67944,-73.830686
BA-1712344-2024,2124923-DCWP,75 E BROADWAY NEW YORK NY 10002 (Manhattan),10002,40.71371,-73.99434
BA-1712339-2024,2124924-DCWP,129 MOTT ST NEW YORK NY 10013 (Manhattan),10013,40.71827,-73.996865
BA-1539538-2022,2124925-DCWP,12321 LIBERTY AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.68761,-73.820655
BA-1712374-2024,2124931-DCWP,510 DRIGGS AVE BROOKLYN NY 11211 (Brooklyn),11211,40.71799,-73.955423
BA-1711896-2024,2124935-DCWP,1521 BRIGHTWATER AVE APT 3A BROOKLYN NY 11235 (Brooklyn),11235,40.57573,-73.954416
BA-1712321-2024,2124937-DCWP,683 KNICKERBOCKER AVE BROOKLYN NY 11221 (Brooklyn),11221,40.69479,-73.911263
BA-1712345-2024,2124938-DCWP,2899 3RD AVE BRONX NY 10455 (Bronx),10455,40.81699,-73.916274
BA-1712350-2024,2124939-DCWP,2875 BROADWAY NEW YORK NY 10025 (Manhattan),10025,40.80554,-73.966248
BA-1322492-2022,2124941-DCWP,6516 BAY PARKWAY APT A BROOKLYN NY 11204 (Brooklyn),11204,40.6135,-73.981815
BA-1703832-2024,2124946-DCWP,880 E 149TH ST BRONX NY 10455 (Bronx),10455,40.81104,-73.903327
BA-1407810-2022,2124948-DCWP,3156 BOSTON RD BRONX NY 10469 (Bronx),10469,40.87197,-73.855333
BA-1331456-2022,2124950-DCWP,1989 UNIVERSITY AVE BRONX NY 10453 (Bronx),10453,40.85457,-73.911549
BA-1711304-2024,2124952-DCWP,2955 SHELL RD APT 10R BROOKLYN NY 11224 (Brooklyn),11224,40.58053,-73.97615
BA-1711100-2024,2124956-DCWP,3822 E TREMONT AVE BRONX NY 10465 (Bronx),10465,40.82464,-73.820366
BA-1707246-2024,2124957-DCWP,1025 MORRIS PARK AVE BRONX NY 10461 (Bronx),10461,40.84851,-73.855362
BA-1708678-2024,2124958-DCWP,223 BEDFORD AVE APT A BROOKLYN NY 11211 (Brooklyn),11211,40.71644,-73.959205
BA-1712553-2024,2124959-DCWP,4602 8TH AVE BROOKLYN NY 11220 (Brooklyn),11220,40.64327,-74.001485
BA-1712498-2024,2124961-DCWP,13502 JAMAICA AVE RICHMOND HILL NY 11418 (Queens),11418,40.7024,-73.81764
BA-1710084-2024,2124964-DCWP,712 45TH ST BROOKLYN NY 11220 (Brooklyn),11220,40.64493,-74.002486
BA-1595158-2023,2124968-DCWP,341 KNICKERBOCKER AVE BROOKLYN NY 11237 (Brooklyn),11237,40.70099,-73.922168
BA-1316243-2022,2124970-DCWP,9219 ROOSEVELT AVE JACKSON HEIGHTS NY 11372 (Queens),11372,40.7487,-73.873935
BA-1711526-2024,2124975-DCWP,758 10TH AVE APT 4N NEW YORK NY 10019 (Manhattan),10019,40.76565,-73.991072
BA-1693653-2024,2124979-DCWP,827 6TH AVE NEW YORK NY 10001 (Manhattan),10001,40.74647,-73.990216
BA-1712500-2024,2124981-DCWP,305 E 204TH ST STORE 1E BRONX NY 10467 (Bronx),10467,40.87291,-73.878479
BA-1712486-2024,2124982-DCWP,11222 101ST AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.68836,-73.831586
BA-1712480-2024,2124984-DCWP,80 PINE ST NEW YORK NY 10005 (Manhattan),10005,40.70589,-74.007181
BA-1254696-2022,2124986-DCWP,2690 UNIVERSITY AVE BRONX NY 10468 (Bronx),10468,40.8684,-73.900958
BA-1710638-2024,2124987-DCWP,1615 MCDONALD ST BRONX NY 10461 (Bronx),10461,40.85491,-73.841218
BA-1675519-2023,2124988-DCWP,388 BRIDGE ST BROOKLYN NY 11201 (Brooklyn),11201,40.69159,-73.985324
BA-1712484-2024,2124989-DCWP,10805 ROCKAWAY BLVD SOUTH OZONE PARK NY 11420 (Queens),11420,40.67814,-73.83101
BA-1711585-2024,2124990-DCWP,1230 PROSPECT AVE BROOKLYN NY 11218 (Brooklyn),11218,40.65315,-73.976171
BA-1708869-2024,2124995-DCWP,629 W 54TH ST NEW YORK NY 10019 (Manhattan),10019,40.76869,-73.993513
BA-1712733-2024,2124998-DCWP,8408 BROADWAY ELMHURST NY 11373 (Queens),11373,40.73984,-73.878401
BA-1711096-2024,2125000-DCWP,218 BILLIOU ST STATEN ISLAND NY 10312 (Staten Island),10312,40.53257,-74.185674
BA-1712541-2024,2125001-DCWP,9722A ROOSEVELT AVE CORONA NY 11368 (Queens),11368,40.74929,-73.868166
BA-1712815-2024,2125004-DCWP,621 NOSTRAND AVE BROOKLYN NY 11216 (Brooklyn),11216,40.67581,-73.949928
BA-1711686-2024,2125009-DCWP,130 NASSAU AVE BROOKLYN NY 11222 (Brooklyn),11222,40.72456,-73.948373
BA-1706546-2024,2125011-DCWP,2631 E 19TH ST APT 2 BROOKLYN NY 11235 (Brooklyn),11235,40.58738,-73.950326
BA-1098099-2022,2125013-DCWP,186 CONSELYEA ST BROOKLYN NY 11211 (Brooklyn),11211,40.71532,-73.943467
BA-1545016-2022,2125015-DCWP,1213 RANDALL AVE BRONX NY 10474 (Bronx),10474,40.81161,-73.889938
BA-1711147-2024,2125020-DCWP,10806 39TH AVE CORONA NY 11368 (Queens),11368,40.75168,-73.858647
BA-1602326-2023,2125022-DCWP,13407 135TH ST SOUTH OZONE PARK NY 11420 (Queens),11420,40.66816,-73.803542
BA-1096912-2022,2125023-DCWP,7104 3RD AVE BROOKLYN NY 11209 (Brooklyn),11209,40.63408,-74.026737
BA-1709310-2024,2125026-DCWP,325 HUDSON ST APT 4 NEW YORK NY 10013 (Manhattan),10013,40.72675,-74.007923
BA-1706669-2024,2125027-DCWP,236 JOHNSON AVE BROOKLYN NY 11206 (Brooklyn),11206,40.70695,-73.939297
BA-1711898-2024,2125028-DCWP,1030 E 13TH ST BROOKLYN NY 11230 (Brooklyn),11230,40.62411,-73.963094
BA-1710099-2024,2125030-DCWP,4030 BOSTON RD BRONX NY 10475 (Bronx),10475,40.88477,-73.830973
BA-1712543-2024,2125031-DCWP,3911 AMBOY RD APT H STATEN ISLAND NY 10308 (Staten Island),10308,40.55166,-74.148533
BA-1711162-2024,2125032-DCWP,1306 FULTON ST BROOKLYN NY 11216 (Brooklyn),11216,40.68033,-73.948529
BA-1712195-2024,2125034-DCWP,378 MCGUINNESS BLVD BROOKLYN NY 11222 (Brooklyn),11222,40.73573,-73.952456
BA-1712920-2024,2125036-DCWP,10022 35TH AVE CORONA NY 11368 (Queens),11368,40.75421,-73.867597
BA-1712942-2024,2125038-DCWP,3221 BEACH CHANNEL DR FAR ROCKAWAY NY 11691 (Queens),11691,40.59843,-73.766574
BA-1708555-2024,2125039-DCWP,8730 JUSTICE AVE APT 6G ELMHURST NY 11373 (Queens),11373,40.73718,-73.875616
BA-1712857-2024,2125040-DCWP,100 MORTON ST NEW YORK NY 10014 (Manhattan),10014,40.73117,-74.009139
BA-1712276-2024,2125043-DCWP,2 CEBRA AVE STATEN ISLAND NY 10301 (Staten Island),10301,40.63444,-74.086564
BA-1586247-2023,2125045-DCWP,36 CHAPEL ST BROOKLYN NY 11201 (Brooklyn),11201,40.69723,-73.985838
BA-1697612-2024,2125047-DCWP,29 CLINTON PL STATEN ISLAND NY 10302 (Staten Island),10302,40.63156,-74.136541
BA-1711308-2024,2125048-2-DCWP,91 WESTCHESTER SQ BRONX NY 10461 (Bronx),10461,40.84079,-73.841284
BA-1708130-2024,2125052-DCWP,330 ELTINGVILLE BLVD STATEN ISLAND NY 10312 (Staten Island),10312,40.55323,-74.166249
BA-1707110-2024,2125063-DCWP,3215 41ST STREET APT A2 ASTORIA NY 11103 (Queens),11103,40.75803,-73.918651
BA-1701943-2024,2125068-DCWP,412 MCDONALD AVE BROOKLYN NY 11218 (Brooklyn),11218,40.64408,-73.979698
BA-1710771-2024,2125071-DCWP,3708 ASTORIA BLVD ASTORIA NY 11103 (Queens),11103,40.76912,-73.91272
BA-1712966-2024,2125073-DCWP,1573 RICHMOND RD STATEN ISLAND NY 10304 (Staten Island),10304,40.59135,-74.100946
BA-1710525-2024,2125074-DCWP,184 BOWERY NEW YORK NY 10012 (Manhattan),10012,40.7207,-73.993903
BA-1746205-2025,2125075-DCWP,8117 37TH AVE JACKSON HEIGHTS NY 11372 (Queens),11372,40.74968,-73.884995
BA-1712968-2024,2125076-DCWP,1214 AVENUE J BROOKLYN NY 11230 (Brooklyn),11230,40.62489,-73.96394
BA-1712611-2024,2125077-DCWP,1649 WEBSTER AVE BRONX NY 10457 (Bronx),10457,40.84232,-73.903972
BA-1711044-2024,2125078-DCWP,22 W 48TH ST NEW YORK NY 10036 (Manhattan),10036,40.75769,-73.979101
BA-1713041-2024,2125079-DCWP,6901 MYRTLE AVE GLENDALE NY 11385 (Queens),11385,40.7018,-73.882686
BA-1447716-2022,2125080-DCWP,4113 KISSENA BLVD FLUSHING NY 11355 (Queens),11355,40.75827,-73.829114
BA-1671390-2023,2125081-DCWP,9605 ROOSEVELT AVE CORONA NY 11368 (Queens),11368,40.74919,-73.869256
BA-1085692-2022,2125082-DCWP,222 VARET ST APT APT 2E BROOKLYN NY 11206 (Brooklyn),11206,40.70398,-73.934521
BA-1711014-2024,2125084-DCWP,15 EAST 183 STREET FORDHAM HEIGHTS NY 10453 (Bronx),10453,40.85858,-73.903287
BA-1711015-2024,2125085-DCWP,1297 BOSTON RD BRONX NY 10456 (Bronx),10456,40.83133,-73.900345
BA-1711011-2024,2125086-DCWP,735 FLATBUSH AVE BROOKLYN NY 11226 (Brooklyn),11226,40.65505,-73.959729
BA-1711012-2024,2125087-DCWP,167 E 87TH ST NEW YORK NY 10128 (Manhattan),10128,40.7799,-73.954418
BA-1711030-2024,2125088-DCWP,2686 3RD AVE BRONX NY 10454 (Bronx),10454,40.81344,-73.922625
BA-1710877-2024,2125089-DCWP,1152 MYRTLE AVE BROOKLYN NY 11221 (Brooklyn),11221,40.69713,-73.933861
BA-1710878-2024,2125090-DCWP,99 AVENUE C NEW YORK NY 10009 (Manhattan),10009,40.72384,-73.97905
BA-1710881-2024,2125092-DCWP,1488 WILLIAMSBRIDGE RD BRONX NY 10461 (Bronx),10461,40.8442,-73.845942
BA-1710882-2024,2125093-DCWP,7011 18TH AVE BROOKLYN NY 11204 (Brooklyn),11204,40.61613,-73.9932
BA-1710884-2024,2125094-DCWP,1815 GRAND CONCOURSE BRONX NY 10453 (Bronx),10453,40.84731,-73.908175
BA-1710886-2024,2125096-DCWP,535 SOUTHERN BLVD BRONX NY 10455 (Bronx),10455,40.81225,-73.903773
BA-1711024-2024,2125097-DCWP,1034 OGDEN AVE BRONX NY 10452 (Bronx),10452,40.83375,-73.9289
BA-1711021-2024,2125098-DCWP,10343 LEFFERTS BLVD SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.68718,-73.824623
BA-1711020-2024,2125099-DCWP,929 SOUTHERN BLVD BRONX NY 10459 (Bronx),10459,40.82039,-73.892037
BA-1710872-2024,2125103-DCWP,280 E 198TH ST BRONX NY 10458 (Bronx),10458,40.86877,-73.888686
BA-1712317-2024,2125104-2-DCWP,21515 39TH AVE BAYSIDE NY 11361 (Queens),11361,40.76591,-73.768504
BA-1710874-2024,2125106-DCWP,88-01 QUEENS BOULEVARD FOREST HILLS NY 11373 (Queens),11373,40.73515,-73.875284
BA-1712793-2024,2125107-DCWP,117 W 58TH ST APT 2I NEW YORK NY 10019 (Manhattan),10019,40.76532,-73.977452
BA-1710892-2024,2125108-DCWP,13713 WHITELAW ST JAMAICA NY 11417 (Queens),11417,40.67231,-73.846252
BA-1710855-2024,2125109-DCWP,4418 FORT HAMILTON PKWY BROOKLYN NY 11219 (Brooklyn),11219,40.64052,-73.994469
BA-1707414-2024,2125110-DCWP,1138 44TH RD LONG ISLAND CITY NY 11101 (Queens),11101,40.74922,-73.949065
BA-1710862-2024,2125111-DCWP,350 KINGS HWY BROOKLYN NY 11223 (Brooklyn),11223,40.60481,-73.977377
BA-1710839-2024,2125112-DCWP,2031 JEROME AVE BRONX NY 10453 (Bronx),10453,40.85337,-73.907755
BA-1711025-2024,2125114-DCWP,518 W 145TH ST NEW YORK NY 10031 (Manhattan),10031,40.82555,-73.948374
BA-1711026-2024,2125115-DCWP,12701 ROCKAWAY BLVD JAMAICA NY 11420 (Queens),11420,40.67519,-73.810595
BA-1710875-2024,2125116-DCWP,2966 AVENUE U BROOKLYN NY 11229 (Brooklyn),11229,40.60059,-73.94028
BA-1711019-2024,2125117-DCWP,358 W 145TH ST NEW YORK NY 10039 (Manhattan),10039,40.82384,-73.944325
BA-1711007-2024,2125118-2-DCWP,13202 LIBERTY AVE SOUTH RICHMOND HILL NY 11419 (Queens),11419,40.69064,-73.813973
BA-1525582-2022,2125119-2-DCWP,925 CROSS BAY BLVD BROAD CHANNEL NY 11693 (Queens),11693,40.60624,-73.819567
BA-1725811-2025,2125120-DCWP,360 MCGUINNESS BLVD BROOKLYN NY 11222 (Brooklyn),11222,40.73501,-73.952511
BA-1713183-2024,2125122-DCWP,1550 MCDONALD AVE BROOKLYN NY 11230 (Brooklyn),11230,40.61521,-73.974229
BA-1562244-2022,2125123-DCWP,8821 169TH ST JAMAICA NY 11432 (Queens),11432,40.70977,-73.792479
BA-1715096-2024,2125124-DCWP,1196 6TH AVE APT 6 NEW YORK NY 10036 (Manhattan),10036,40.75787,-73.981891
BA-1713053-2024,2125131-DCWP,225 CENTRAL PARK W NEW YORK NY 10024 (Manhattan),10024,40.7831,-73.970946
BA-1702663-2024,2125132-DCWP,2471 ARTHUR AVE APT 2 BRONX NY 10458 (Bronx),10458,40.85708,-73.88628
